CUST_ID,TARGET,AGE,GENDER,BALANCE,OCCUPATION,AGE_BKT,SCR,HOLDING_PERIOD,ACC_TYPE,ACC_OP_DATE,LEN_OF_RLTN_IN_MNTH,NO_OF_L_CR_TXNS,NO_OF_L_DR_TXNS,TOT_NO_OF_L_TXNS,NO_OF_BR_CSH_WDL_DR_TXNS,NO_OF_ATM_DR_TXNS,NO_OF_NET_DR_TXNS,NO_OF_MOB_DR_TXNS,NO_OF_CHQ_DR_TXNS,FLG_HAS_CC,AMT_ATM_DR,AMT_BR_CSH_WDL_DR,AMT_CHQ_DR,AMT_NET_DR,AMT_MOB_DR,AMT_L_DR,FLG_HAS_ANY_CHGS,AMT_OTH_BK_ATM_USG_CHGS,AMT_MIN_BAL_NMC_CHGS,NO_OF_IW_CHQ_BNC_TXNS,NO_OF_OW_CHQ_BNC_TXNS,AVG_AMT_PER_ATM_TXN,AVG_AMT_PER_CSH_WDL_TXN,AVG_AMT_PER_CHQ_TXN,AVG_AMT_PER_NET_TXN,AVG_AMT_PER_MOB_TXN,FLG_HAS_NOMINEE,FLG_HAS_OLD_LOAN,random,split
C960,0,30,M,52339.54,SAL,26-30,222,17,SA,11-01-2013,43,5,6,11,2,1,1,0,2,0,2000,426700,14170,455499.0,0,898369.0,1,0,0,0,0,2000.0,213350.0,7085.0,455499.0,0.0,1,1,0.082778153,0.6827210776421683
C12231,1,46,M,130025.43,SELF-EMP,46-50,193,11,CA,09-10-2007,117,25,32,57,7,4,10,2,9,1,82200,724620,4752160,656727.0,164032,6379739.0,1,0,0,0,1,20550.0,103517.14,528017.78,65672.7,82016.0,1,1,0.082789038,-0.5353888485946404
C9776,0,21,F,1520532.65,SELF-EMP,<25,384,18,SA,3/31/2000,206,4,3,7,2,0,0,0,1,1,0,431670,0,0.0,0,431670.0,0,0,0,0,0,0.0,215835.0,0.0,0.0,0.0,1,1,0.083127997,-0.459813540331448
C8881,0,36,M,17003.58,SELF-EMP,36-40,135,11,SA,12/14/2012,54,2,2,4,1,0,0,0,1,1,0,191010,0,0.0,0,191010.0,0,0,0,0,0,0.0,191010.0,0.0,0.0,0.0,1,1,0.083281862,-0.8970166562293529
C12509,1,26,M,1485387.35,PROF,26-30,366,19,CA,06-06-2011,72,65,2,66,0,2,0,0,0,0,10200,0,0,0.0,0,10200.0,1,0,0,0,0,10200.0,0.0,0.0,0.0,0.0,1,0,0.083446044,-0.6060865092831571
C3051,0,52,F,31702.64,PROF,>50,222,12,SA,1/20/2003,172,6,4,10,2,0,0,0,2,1,0,508110,23010,0.0,0,531120.0,0,0,0,0,0,0.0,254055.0,11505.0,0.0,0.0,0,0,0.083529398,1.101644841190206
C10994,0,27,F,242366.72,PROF,26-30,775,14,SA,01-07-2004,161,11,10,21,2,1,0,1,6,0,1800,328510,95350,0.0,57060,482720.0,0,0,0,0,0,1800.0,164255.0,15891.67,0.0,57060.0,1,0,0.083677045,2.6076935784038087
C18008,1,41,M,4516.24,SELF-EMP,41-45,388,3,SA,11/17/2012,55,4,3,7,1,0,0,0,2,0,0,106180,73953,0.0,0,180133.0,1,0,0,1,0,0.0,106180.0,36976.5,0.0,0.0,1,1,0.084217535,2.1911805806836853
C10388,0,37,M,105625.56,PROF,36-40,735,10,SA,3/25/2008,110,10,5,15,1,1,1,0,2,0,18900,705390,45870,526141.0,0,1296301.0,0,0,0,0,0,18900.0,705390.0,22935.0,526141.0,0.0,1,0,0.084309229,-0.1949681630222002
C9179,0,26,F,285904.31,SELF-EMP,26-30,401,22,SA,11-04-2014,31,14,2,16,0,1,0,1,0,1,17200,0,0,0.0,162235,179435.0,0,0,0,0,0,17200.0,0.0,0.0,0.0,162235.0,1,0,0.084681231,1.971621898220996
C15014,0,37,M,39626.46,SAL,36-40,223,6,CA,10-06-2010,80,54,22,76,8,2,7,1,4,0,39400,990880,186820,135465.0,40884,1393449.0,0,0,0,0,0,19700.0,123860.0,46705.0,19352.14,40884.0,0,0,0.084776844,1.1452083401386424
C17046,0,38,M,170955.71,SAL,36-40,686,8,SA,4/25/2010,85,11,6,17,0,1,1,0,4,1,10700,0,74570,352766.0,0,438036.0,0,0,0,0,0,10700.0,0.0,18642.5,352766.0,0.0,1,0,0.08482610900000001,-0.33044375792115005
C352,0,28,M,270275.23,PROF,26-30,229,19,SA,01-12-2009,101,7,5,12,0,1,0,0,4,1,5100,0,89460,0.0,0,94560.0,0,0,0,0,0,5100.0,0.0,22365.0,0.0,0.0,1,0,0.08487279699999999,-1.1103140914918799
C17543,0,37,M,60451.55,SENP,36-40,811,1,SA,2/25/2003,171,7,7,14,1,1,1,0,4,0,2600,393600,51100,541659.0,0,988959.0,0,0,0,0,0,2600.0,393600.0,12775.0,541659.0,0.0,1,1,0.08508837300000001,1.7189616986355354
C12451,1,36,M,3476.48,SAL,36-40,409,14,SA,06-10-2004,156,20,14,34,6,2,4,1,1,1,13400,582270,23550,65303.0,196321,880844.0,0,0,0,0,0,6700.0,97045.0,23550.0,16325.75,196321.0,1,1,0.08551295800000001,2.4279126093738856
C16432,0,55,M,41885.83,SAL,>50,517,1,SA,12/23/2002,173,2,2,4,0,0,0,0,2,0,0,0,90600,0.0,0,90600.0,0,0,0,0,0,0.0,0.0,45300.0,0.0,0.0,1,0,0.085528139,-0.12440974295353448
C12080,0,49,M,15168.1,SAL,46-50,300,23,SA,1/27/2006,136,14,2,16,1,0,1,0,0,0,0,714420,0,513712.0,0,1228132.0,0,0,0,0,0,0.0,714420.0,0.0,513712.0,0.0,1,0,0.08578714800000001,-1.201456478959741
C16837,1,33,F,46275.72,PROF,31-35,774,9,CA,10-05-1999,212,20,26,46,9,3,8,2,4,0,34200,905590,213380,243001.0,12264,1408435.0,0,0,0,0,0,11400.0,100621.11,53345.0,30375.12,6132.0,1,0,0.085806384,-0.4171489734434599
C13642,0,35,O,19159.08,SELF-EMP,31-35,158,5,CA,12/31/2004,149,52,21,73,3,2,6,1,9,0,30400,341340,1001960,870425.0,119540,2363665.0,0,0,0,0,0,15200.0,113780.0,111328.89,145070.83,119540.0,1,0,0.085939145,2.3476252538462044
C9818,0,31,M,754381.95,SAL,31-35,448,18,SA,5/29/2001,192,5,5,10,1,1,1,0,2,1,7300,711240,72260,21997.0,0,812797.0,0,0,0,0,1,7300.0,711240.0,36130.0,21997.0,0.0,1,1,0.08597476300000001,0.9133531945282215
C11837,0,23,F,482133.7,SELF-EMP,<25,204,22,SA,06-06-2011,72,10,2,12,1,0,0,1,0,1,0,481630,0,0.0,140604,622234.0,0,0,0,0,0,0.0,481630.0,0.0,0.0,140604.0,1,0,0.086393131,0.3966489137079307
C4537,0,54,F,52907.13,SENP,>50,344,10,SA,9/30/2009,92,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0.086456012,0.4202118895148424
C200,0,30,F,1063886.5,PROF,26-30,776,21,SA,6/18/2002,179,16,4,20,1,1,0,0,2,0,16000,734740,39960,0.0,0,790700.0,0,0,0,0,0,16000.0,734740.0,19980.0,0.0,0.0,1,0,0.086503249,0.987950728211466
C19576,0,31,F,28182.27,PROF,31-35,713,3,SA,04-02-2009,98,6,4,10,0,0,0,0,4,1,0,0,83910,0.0,0,83910.0,1,0,0,0,1,0.0,0.0,20977.5,0.0,0.0,1,1,0.086606349,-1.1850898201551092
C5123,0,25,M,1441696.75,SENP,<25,158,18,SA,5/28/2003,168,10,5,15,0,1,0,0,4,0,8100,0,79040,0.0,0,87140.0,0,0,0,0,0,8100.0,0.0,19760.0,0.0,0.0,1,0,0.08666537199999999,-0.32476146359850777
C7797,0,27,M,861963.95,SENP,26-30,140,28,CA,10/17/2013,44,22,4,26,2,2,0,0,0,1,1700,599870,0,0.0,0,601570.0,0,0,0,0,0,850.0,299935.0,0.0,0.0,0.0,1,0,0.086844597,-0.9458822912860861
C3325,0,29,M,348760.17,SAL,26-30,973,23,SA,12/31/2000,197,5,2,7,0,1,0,0,1,1,2600,0,81500,0.0,0,84100.0,0,0,0,0,0,2600.0,0.0,81500.0,0.0,0.0,1,0,0.08687254300000001,0.0537949581645563
C8829,0,33,M,42087.66,SAL,31-35,295,13,SA,1/24/2002,184,9,5,14,1,1,1,0,2,0,12800,292770,19660,261131.0,0,586361.0,0,0,0,0,0,12800.0,292770.0,9830.0,261131.0,0.0,0,1,0.08699313,-1.0423572083568755
C6701,0,45,M,120901.23,PROF,41-45,165,14,SA,02-10-1999,220,14,7,21,1,1,1,0,4,0,8200,843290,30530,233073.0,0,1115093.0,0,0,0,0,1,8200.0,843290.0,7632.5,233073.0,0.0,1,0,0.087047335,-1.4216125974424438
C16256,0,54,F,639652.8,PROF,>50,543,8,SA,2/23/2001,195,4,3,7,1,0,0,0,2,0,0,672770,87110,0.0,0,759880.0,0,0,0,0,0,0.0,672770.0,43555.0,0.0,0.0,1,1,0.08705324,1.4556247563959002
C3174,0,29,M,44568.72,SAL,26-30,307,18,SA,5/30/2012,60,3,2,5,0,0,0,0,2,1,0,0,95630,0.0,0,95630.0,0,0,0,0,0,0.0,0.0,47815.0,0.0,0.0,1,0,0.08773333800000001,-1.3018387731876981
C9814,0,46,M,734206.2,PROF,46-50,825,13,SA,06-05-2014,36,2,1,3,0,0,0,0,1,0,0,0,99780,0.0,0,99780.0,0,0,0,0,0,0.0,0.0,99780.0,0.0,0.0,1,1,0.08783828,-2.1862416665473448
C3234,0,54,M,15890.87,SAL,>50,397,17,SA,5/15/2014,37,5,6,11,1,1,0,0,4,1,4800,998960,74130,0.0,0,1077890.0,1,0,0,0,0,4800.0,998960.0,18532.5,0.0,0.0,1,0,0.08791687,-1.0261011548206773
C7401,0,23,F,611826.66,SENP,<25,801,10,SA,12-08-2007,114,2,2,4,1,0,0,0,1,1,0,393090,0,0.0,0,393090.0,0,0,0,0,0,0.0,393090.0,0.0,0.0,0.0,1,1,0.087959315,1.4190111252786277
C8330,0,23,O,327507.89,SAL,<25,501,11,CA,9/15/2001,189,34,20,54,2,2,6,1,9,0,40900,964810,49150,874083.0,167425,2096368.0,0,0,0,0,0,20450.0,482405.0,5461.11,145680.5,167425.0,1,0,0.087973021,-0.40334227093903585
C9066,0,33,M,106413.86,SENP,31-35,236,24,SA,06-10-2005,144,0,1,1,1,0,0,0,0,0,0,284740,0,0.0,0,284740.0,0,0,0,0,0,0.0,284740.0,0.0,0.0,0.0,1,0,0.088249597,-0.8080428878886069
C6159,0,43,M,77964.37,PROF,41-45,208,20,SA,7/27/2004,154,18,14,32,2,2,4,1,5,0,11800,684580,127970,672154.0,109243,1605747.0,0,0,0,0,0,5900.0,342290.0,25594.0,168038.5,109243.0,1,0,0.088585678,-0.15589711159925915
C4839,0,28,M,63435.66,PROF,26-30,107,10,SA,9/17/2007,117,6,6,12,2,1,1,0,2,1,9000,132130,29990,198270.0,0,369390.0,0,0,0,0,0,9000.0,66065.0,14995.0,198270.0,0.0,1,1,0.088749315,0.6776007078870067
C6327,0,24,M,709570.64,SENP,<25,234,24,SA,5/24/2000,204,13,1,14,1,0,0,0,0,0,0,778200,0,0.0,0,778200.0,0,0,0,0,0,0.0,778200.0,0.0,0.0,0.0,1,1,0.089013958,0.12805164711928438
C9979,0,31,M,1355988.85,SENP,31-35,937,25,SA,6/13/2000,204,15,3,18,1,0,1,1,0,0,0,735440,0,383912.0,128761,1248113.0,0,0,0,0,0,0.0,735440.0,0.0,383912.0,128761.0,1,1,0.08902851,-1.5619675305475413
C303,0,55,M,55580.29,PROF,>50,264,24,SA,7/20/2008,106,14,3,17,0,1,1,0,1,0,9200,0,72190,230659.0,0,312049.0,0,0,0,0,0,9200.0,0.0,72190.0,230659.0,0.0,1,0,0.089361563,-1.4701993134399185
C19429,0,27,M,1321003.2,SENP,26-30,208,3,SA,10/25/2001,187,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0.089453194,0.5711888137409235
C8327,0,53,M,129194.98,SAL,>50,954,15,CA,01-11-2008,113,33,19,52,8,2,6,1,2,1,29500,63860,72670,229587.0,141917,537534.0,0,0,0,0,1,14750.0,7982.5,36335.0,38264.5,141917.0,1,1,0.089735459,-0.8897866355738475
C6430,0,48,M,371735.85,SENP,46-50,897,26,SA,04-10-2014,38,14,3,17,2,1,0,0,0,1,800,326370,0,0.0,0,327170.0,1,0,0,0,0,800.0,163185.0,0.0,0.0,0.0,1,0,0.089887268,-0.8256116197500905
C6442,0,28,M,272183.37,SAL,26-30,173,28,SA,08-10-2008,106,16,1,17,1,0,0,0,0,1,0,515740,0,0.0,0,515740.0,0,0,0,0,0,0.0,515740.0,0.0,0.0,0.0,1,0,0.089911313,-0.7667626601143216
C3510,0,40,F,179633.39,SENP,36-40,133,17,CA,06-12-2008,108,13,16,29,10,2,0,1,3,1,38000,302500,26250,0.0,97747,464497.0,0,0,0,1,0,19000.0,30250.0,8750.0,0.0,97747.0,1,0,0.09041868800000001,0.9070243418651801
C8602,0,38,M,532455.76,SELF-EMP,36-40,133,13,SA,01-05-2010,89,15,8,23,4,1,1,0,2,0,16400,192130,31100,682771.0,0,922401.0,0,0,0,0,0,16400.0,48032.5,15550.0,682771.0,0.0,1,0,0.090540904,0.9823758930180226
C18059,1,39,M,7532.23,SAL,36-40,810,2,CA,06-09-2003,168,25,32,57,7,4,10,2,9,0,16800,65230,2965580,584134.0,190565,3822309.0,0,0,0,0,0,4200.0,9318.57,329508.89,58413.4,95282.5,1,0,0.090777737,-0.8448700178140139
C1639,0,43,F,145842.03,SENP,41-45,352,27,SA,05-08-2004,157,4,1,5,0,0,1,0,0,0,0,0,0,370457.0,0,370457.0,0,0,0,0,0,0.0,0.0,0.0,370457.0,0.0,1,1,0.091306026,-0.20499688112229114
C10587,0,51,M,1882550.66,SAL,>50,818,29,SA,12/15/2006,126,8,2,10,1,0,0,0,1,0,0,611500,22190,0.0,0,633690.0,0,0,0,0,0,0.0,611500.0,22190.0,0.0,0.0,1,0,0.091432901,0.8911865023577745
C17820,0,42,M,548801.33,SELF-EMP,41-45,589,6,SA,10/30/2001,187,5,6,11,1,1,0,0,4,1,9400,881890,47410,0.0,0,938700.0,0,0,0,0,0,9400.0,881890.0,11852.5,0.0,0.0,1,0,0.091525922,0.99883363781324
C18445,0,37,M,28884.86,SELF-EMP,36-40,225,3,SA,11/25/2011,66,7,6,13,3,1,1,0,1,0,14500,1000,0,290408.0,0,305908.0,0,0,0,0,0,14500.0,333.33,0.0,290408.0,0.0,1,1,0.09155879,1.1432527753946236
C12646,1,27,M,883026.86,SENP,26-30,282,15,SA,2/23/2008,111,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0.09156195,-1.1067267028177559
C4291,0,21,F,1274667.52,PROF,<25,194,10,SA,4/28/2012,61,3,2,5,0,0,0,0,2,0,0,0,43400,0.0,0,43400.0,0,0,0,0,0,0.0,0.0,21700.0,0.0,0.0,1,0,0.091623231,0.09626319722336969
C4855,0,55,F,41418.1,SENP,>50,185,27,SA,09-02-2003,165,12,3,15,2,0,1,0,0,0,0,835730,0,791722.0,0,1627452.0,0,0,0,0,0,0.0,417865.0,0.0,791722.0,0.0,1,0,0.091730176,0.08629201902136566
C6556,0,37,F,35350.88,SAL,36-40,330,26,SA,11/16/2008,103,5,1,6,1,0,0,0,0,0,0,621600,0,0.0,0,621600.0,0,0,0,0,0,0.0,621600.0,0.0,0.0,0.0,1,0,0.091821875,-0.544869544406374
C6395,0,43,M,11141.36,SAL,41-45,103,22,CA,12/16/2005,138,1,3,4,2,0,1,0,0,0,0,440900,0,472453.0,0,913353.0,0,0,0,0,0,0.0,220450.0,0.0,472453.0,0.0,1,0,0.091830564,-0.14966205009570527
C11401,0,49,F,112944.69,SENP,46-50,353,19,SA,04-09-2003,170,4,3,7,1,0,0,0,2,0,0,882340,15770,0.0,0,898110.0,0,0,0,0,0,0.0,882340.0,7885.0,0.0,0.0,1,1,0.091837642,-0.8074085438755499
C8146,0,46,M,58476.26,SAL,46-50,285,20,SA,2/20/2008,111,6,6,12,1,1,0,0,4,0,17300,419650,88400,0.0,0,525350.0,0,0,0,0,0,17300.0,419650.0,22100.0,0.0,0.0,1,0,0.09192435,0.7579959038943072
C5594,0,41,F,94182.93,SENP,41-45,271,22,CA,3/19/2012,62,7,2,9,1,1,0,0,0,1,5200,706340,0,0.0,0,711540.0,0,0,0,0,0,5200.0,706340.0,0.0,0.0,0.0,1,0,0.09197781,-1.4454514701749681
C16317,0,45,M,176858.22,SELF-EMP,41-45,724,9,SA,11-04-2002,175,3,2,5,1,0,0,0,1,0,0,484940,0,0.0,0,484940.0,0,0,0,0,0,0.0,484940.0,0.0,0.0,0.0,0,1,0.092056455,-0.3578903972658551
C8933,0,45,M,5939.56,PROF,41-45,335,31,SA,07-08-2003,167,2,1,3,0,0,0,0,1,0,0,0,59740,0.0,0,59740.0,0,0,0,0,0,0.0,0.0,59740.0,0.0,0.0,0,0,0.09216762699999999,0.2555131464293434
C19254,0,29,M,275339.66,SENP,26-30,647,6,SA,2/25/2013,51,8,6,14,2,1,1,0,2,0,10300,736300,65090,647334.0,0,1459024.0,0,0,0,0,0,10300.0,368150.0,32545.0,647334.0,0.0,1,0,0.0922665,-0.6086801153730667
C17041,0,45,M,28260.23,PROF,41-45,757,1,SA,12-08-2003,162,11,6,17,2,1,1,0,2,0,9900,237690,67380,181543.0,0,496513.0,0,0,0,0,0,9900.0,118845.0,33690.0,181543.0,0.0,0,0,0.092314677,-0.14689446997795197
C373,0,43,F,31172.45,PROF,41-45,178,25,CA,12/14/2009,90,1,4,5,3,0,0,1,0,0,0,974720,0,0.0,119657,1094377.0,0,0,0,0,0,0.0,324906.67,0.0,0.0,119657.0,1,1,0.09251089400000001,1.7617396368855585
C3627,0,43,M,39743.37,SAL,41-45,331,18,SA,8/16/2002,178,6,5,11,1,1,1,0,2,0,7600,323480,72700,185245.0,0,589025.0,0,0,0,0,0,7600.0,323480.0,36350.0,185245.0,0.0,1,1,0.09260981300000001,1.1685781287695685
C7142,0,32,F,663554.31,SENP,31-35,184,29,SA,5/25/2009,96,2,4,6,2,2,0,0,0,0,25900,645880,0,0.0,0,671780.0,0,0,0,0,0,12950.0,322940.0,0.0,0.0,0.0,1,1,0.09289931,0.7050174154439608
C1406,0,37,M,220821.87,PROF,36-40,796,26,SA,7/15/2008,107,1,3,4,1,1,0,0,1,0,17300,600980,46530,0.0,0,664810.0,0,0,0,0,0,17300.0,600980.0,46530.0,0.0,0.0,1,0,0.092967417,0.036447133539215644
C19829,0,32,M,408453.95,SENP,31-35,804,5,SA,09-10-2001,189,14,7,21,2,1,0,0,4,0,5000,732700,43130,0.0,0,780830.0,0,0,0,0,0,5000.0,366350.0,10782.5,0.0,0.0,0,0,0.093063936,0.19688548607338924
C19579,0,55,M,101624.53,SAL,>50,384,1,CA,05-06-2012,61,19,25,44,9,3,7,2,4,0,48900,755000,54640,719723.0,112949,1691212.0,0,0,0,0,0,16300.0,83888.89,13660.0,102817.57,56474.5,0,0,0.093247285,-1.2394957205889614
C17863,0,47,M,869010.88,SENP,46-50,415,1,CA,02-12-2011,76,11,13,24,7,1,4,1,0,0,1500,890440,0,626284.0,122318,1640542.0,0,0,0,0,0,1500.0,127205.71,0.0,156571.0,122318.0,1,0,0.093255505,-0.8404418697368247
C7122,0,26,M,115017.56,SAL,26-30,615,18,SA,1/20/2009,100,6,5,11,0,1,0,0,4,0,11600,0,18180,0.0,0,29780.0,0,0,0,0,0,11600.0,0.0,4545.0,0.0,0.0,1,1,0.093374529,-0.9572109803964509
C4183,0,34,M,3243985.35,SAL,31-35,245,13,SA,08-04-2013,46,4,3,7,0,0,0,0,3,0,0,0,34640,0.0,0,34640.0,0,0,0,0,0,0.0,0.0,11546.67,0.0,0.0,1,1,0.093518756,1.1660795940254605
C8901,0,30,F,588239.97,SAL,26-30,310,11,SA,04-01-2009,98,7,5,12,0,1,0,0,4,0,10800,0,31120,0.0,0,41920.0,0,0,0,0,0,10800.0,0.0,7780.0,0.0,0.0,1,1,0.093864757,-1.4027083940765777
C9822,0,45,F,1182639.05,SENP,41-45,270,13,SA,12/29/2002,173,2,1,3,0,0,0,0,1,1,0,0,39110,0.0,0,39110.0,0,0,0,0,0,0.0,0.0,39110.0,0.0,0.0,1,1,0.094025009,2.0623252939857215
C12146,0,51,F,576178.35,PROF,>50,892,18,SA,7/23/2014,34,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0.094160552,-0.05612365491595026
C1577,0,50,F,1511565.97,SELF-EMP,46-50,604,21,SA,11/26/2010,78,17,1,18,1,0,0,0,0,0,0,124300,0,0.0,0,124300.0,0,0,0,0,0,0.0,124300.0,0.0,0.0,0.0,1,1,0.09419405300000001,-1.5359277724170741
C15431,0,34,M,24260.82,SENP,31-35,328,1,SA,9/26/2008,104,12,6,18,0,1,1,0,4,1,2000,0,73940,560116.0,0,636056.0,0,0,0,0,0,2000.0,0.0,18485.0,560116.0,0.0,1,0,0.09421783,0.7276278720323709
C5216,0,36,M,3351988.35,SELF-EMP,36-40,689,16,CA,06-10-2011,72,17,22,39,3,2,7,1,9,0,6700,165600,3261360,540714.0,14723,3989097.0,0,0,0,0,0,3350.0,55200.0,362373.33,77244.86,14723.0,1,1,0.094567242,-0.8039002549264697
C1248,0,37,F,161870.61,SELF-EMP,36-40,166,12,SA,2/20/2004,159,10,5,15,1,1,1,0,2,0,16400,632770,15490,658338.0,0,1322998.0,0,0,0,0,0,16400.0,632770.0,7745.0,658338.0,0.0,1,1,0.09459187,0.707994971552857
C2292,0,31,M,689085.32,SAL,31-35,423,11,SA,11/16/2010,79,12,6,18,0,1,1,0,4,1,13900,0,10690,93296.0,0,117886.0,0,0,0,0,0,13900.0,0.0,2672.5,93296.0,0.0,1,0,0.095346275,-0.5198663166947969
C5913,0,28,M,257053.79,PROF,26-30,640,28,SA,08-07-1999,214,15,3,18,1,1,0,1,0,1,3400,118300,0,0.0,68281,189981.0,0,0,0,0,0,3400.0,118300.0,0.0,0.0,68281.0,1,1,0.095348055,-0.8121315781005768
C1093,0,41,M,698676.85,PROF,41-45,158,24,SA,05-11-2013,49,6,1,7,0,1,0,0,0,0,15400,0,0,0.0,0,15400.0,0,0,0,0,0,15400.0,0.0,0.0,0.0,0.0,1,0,0.09541343699999999,0.06247010039522319
C14851,0,40,M,138237.03,SAL,36-40,269,9,SA,11-09-1999,211,4,3,7,1,0,0,0,2,0,0,44270,86890,0.0,0,131160.0,0,0,0,0,0,0.0,44270.0,43445.0,0.0,0.0,1,1,0.09560029800000001,-0.6289224511027942
C9473,0,42,M,914810.49,SENP,41-45,237,31,SA,8/25/2004,153,9,3,12,3,0,0,0,0,0,0,603790,0,0.0,0,603790.0,0,0,0,0,0,0.0,201263.33,0.0,0.0,0.0,1,1,0.095877111,1.7100819722200211
C17616,0,25,M,75777.29,PROF,<25,610,8,SA,7/28/2009,94,14,7,21,0,1,1,0,5,0,12100,0,26710,257987.0,0,296797.0,0,0,0,0,0,12100.0,0.0,5342.0,257987.0,0.0,1,1,0.096089572,0.5662270233888879
C6803,0,46,M,142756.1,SAL,46-50,439,27,SA,7/17/2007,119,11,3,14,1,0,1,0,1,0,0,290420,95120,228993.0,0,614533.0,0,0,0,0,0,0.0,290420.0,95120.0,228993.0,0.0,1,0,0.096290567,0.37799259227847626
C16285,0,32,M,85313.57,SAL,31-35,402,6,SA,10-04-2006,128,11,10,21,2,1,0,1,6,1,17000,796350,95690,0.0,66765,975805.0,0,0,0,0,0,17000.0,398175.0,15948.33,0.0,66765.0,1,1,0.096370679,-0.0775425997610119
C6742,0,28,M,6137.12,PROF,26-30,666,28,CA,04-10-2001,194,57,2,59,2,0,0,0,0,1,0,771460,0,0.0,0,771460.0,0,0,0,0,0,0.0,385730.0,0.0,0.0,0.0,0,0,0.096443035,-0.6498517172536631
C538,0,46,M,144481.27,PROF,46-50,488,10,SA,10/15/2012,56,9,5,14,1,1,1,0,2,0,19500,89120,50310,552215.0,0,711145.0,0,0,0,0,0,19500.0,89120.0,25155.0,552215.0,0.0,1,1,0.09693361699999999,-0.25976500640979294
C1396,0,42,M,1045085.7,SAL,41-45,132,23,SA,9/23/2012,56,7,3,10,2,0,1,0,0,1,0,899710,0,432635.0,0,1332345.0,0,0,0,0,0,0.0,449855.0,0.0,432635.0,0.0,1,0,0.09693882300000001,-1.6612873202311742
C7683,0,45,M,206276.93,SENP,41-45,282,26,SA,6/17/2013,48,6,2,8,1,0,1,0,0,0,0,739080,0,472761.0,0,1211841.0,0,0,0,0,0,0.0,739080.0,0.0,472761.0,0.0,1,1,0.09716640900000001,0.5904031468298913
C292,0,39,M,432125.66,PROF,36-40,379,14,SA,12/23/2004,149,8,5,13,2,1,1,0,1,1,13900,486730,0,382715.0,0,883345.0,0,0,0,1,0,13900.0,243365.0,0.0,382715.0,0.0,1,0,0.097339564,-0.27129842000529397
C10690,0,33,M,33300.53,SENP,31-35,781,20,SA,6/18/2014,35,6,4,10,2,0,0,0,2,0,0,246940,25090,0.0,0,272030.0,0,0,0,0,0,0.0,123470.0,12545.0,0.0,0.0,1,0,0.09739491800000001,1.114682098842698
C15153,0,25,F,478599.64,SENP,<25,219,7,SA,10-05-2011,68,14,8,22,1,1,1,0,5,0,17500,35780,535030,351633.0,0,939943.0,0,0,0,0,0,17500.0,35780.0,107006.0,351633.0,0.0,1,1,0.097603434,0.15438412440618135
C11976,0,43,M,27323.17,SAL,41-45,173,10,SA,2/27/2005,147,12,6,18,0,1,1,0,4,1,15700,0,56770,542501.0,0,614971.0,0,0,0,0,0,15700.0,0.0,14192.5,542501.0,0.0,1,0,0.09760603300000001,1.521499279474326
C15615,0,31,M,3439512.09,SENP,31-35,102,8,SA,2/14/2009,100,4,3,7,1,0,0,0,2,1,0,747210,50530,0.0,0,797740.0,0,0,0,0,0,0.0,747210.0,25265.0,0.0,0.0,1,1,0.09801170599999999,1.0129364574875754
C15545,0,26,M,155118.01,SELF-EMP,26-30,728,4,CA,6/27/2003,167,38,15,53,8,2,4,1,0,0,37200,482600,0,386291.0,54525,960616.0,0,0,0,0,0,18600.0,60325.0,0.0,96572.75,54525.0,1,1,0.09809048199999999,-0.2877141634149458
C3742,0,33,F,27674.24,SAL,31-35,245,15,SA,4/22/2011,73,11,8,19,2,1,1,0,4,1,12100,635590,96960,689353.0,0,1434003.0,1,0,0,0,0,12100.0,317795.0,24240.0,689353.0,0.0,1,0,0.098186916,-0.8900337660434853
C879,0,50,M,2454.38,SAL,46-50,806,22,CA,10/25/2003,163,25,4,29,4,0,0,0,0,1,0,306730,0,0.0,0,306730.0,1,0,0,0,0,0.0,76682.5,0.0,0.0,0.0,1,0,0.098316375,0.8128905313318489
C374,0,49,M,908912.98,SENP,46-50,516,23,SA,07-11-2004,155,0,2,2,1,0,1,0,0,0,0,682210,0,45137.0,0,727347.0,0,0,0,0,0,0.0,682210.0,0.0,45137.0,0.0,0,1,0.098514356,-0.364274428184247
C14110,0,21,F,667157.01,PROF,<25,133,3,CA,8/30/2007,117,10,10,20,2,1,0,1,6,1,14400,398000,65400,0.0,69152,546952.0,0,0,0,0,0,14400.0,199000.0,10900.0,0.0,69152.0,1,0,0.098630138,-2.517704280635581
C19080,0,38,F,644026.85,SENP,36-40,461,9,SA,02-04-2009,100,12,6,18,0,1,1,0,4,0,15100,0,70070,84369.0,0,169539.0,0,0,0,0,0,15100.0,0.0,17517.5,84369.0,0.0,1,1,0.098796485,-1.5757494019516942
